#V1 CNUM  V2 CNUM    GLON      GLAT   V1 Field
#---------------------------------------------
   2926        0   22.7956   -0.0304    l024
   2927     3705   22.7979   -0.4844    l024
   2928        0   22.8056   -0.0304    l024
   2929     3707   22.8118   -0.2644    l024
   2930        0   22.8173    0.4056    l024
   2931        0   22.8216   -0.0204    l024
   2932        0   22.8233    0.3856    l024
   2933     3709   22.8238   -0.2604    l024
   2934     3710   22.8359   -0.4184    l024
   2935     3711   22.8359   -0.4384    l024
   2936     3709   22.8438   -0.2564    l024
   2937     3713   22.8557   -0.0924    l024
   2938     3714   22.8673    0.4176    l024
   2939     3716   22.8699   -0.4084    l024
   2940     3720   22.8758   -0.2544    l024
   2941     3718   22.8779   -0.4344    l024
   2942     3721   22.8815    0.1496    l024
   2943     3719   22.8837   -0.0964    l024
   2944        0   22.8873    0.3996    l024
   2945        0   22.9019   -0.4304    l024
   2946        0   22.9053    0.3916    l024
   2947     3724   22.9059   -0.4664    l024
   2948     3725   22.9118   -0.2624    l024
   2949     3728   22.9157   -0.1643    l024
   2950     3729   22.9258   -0.3763    l024
   2951     3728   22.9277   -0.1743    l024
   2952     3730   22.9396    0.0597    l024
   2953     3732   22.9478   -0.3363    l024
   2954        0   22.9494    0.2737    l024
   2955     3733   22.9496   -0.0023    l024
   2956     3732   22.9498   -0.3303    l024
   2957     3737   22.9536    0.0377    l024
   2958     3738   22.9557   -0.1083    l024
   2959     3736   22.9577   -0.1003    l024
   2960     3734   22.9577   -0.1583    l024
   2961     3739   22.9594    0.2877    l024
   2962     3737   22.9656    0.0257    l024
   2963     3734   22.9657   -0.1663    l024
   2964        0   22.9736   -0.0243    l024
   2965     3741   22.9778   -0.3763    l024
   2966     3744   22.9876    0.0057    l024
   2967     3747   22.9955    0.1297    l024
   2968     3746   23.0017   -0.2203    l024
   2969     3747   23.0075    0.1217    l024
   2970     3749   23.0077   -0.1183    l024
   2971     3748   23.0118   -0.4103    l024
   2972     3749   23.0177   -0.1263    l024
   2973     3750   23.0217   -0.2123    l024
   2974     3752   23.0237   -0.1083    l024
   2975     3753   23.0276    0.0137    l024
   2976     3754   23.0315    0.1177    l024
   2977        0   23.0373    0.5017    l024
   2978     3756   23.0375    0.1717    l024
   2979        0   23.0413    0.4017    l024
   2980     3758   23.0455    0.1997    l024
   2981     3757   23.0474    0.2877    l024
   2982     3759   23.0594    0.3157    l024
   2983     3760   23.0615    0.0877    l024
   2984     3761   23.0638   -0.4223    l024
   2985     3757   23.0654    0.2897    l024
   2986     3762   23.0654    0.2517    l024
   2987     3764   23.0655    0.0717    l024
   2988     3766   23.0673    0.3937    l024
   2989     3765   23.0693    0.4117    l024
   2990     3767   23.0696    0.0477    l024
   2991     3772   23.0794    0.2378    l024
   2992     3771   23.0795    0.1638    l024
   2993     3774   23.0897   -0.1582    l024
   2994     3775   23.0898   -0.3942    l024
   2995     3773   23.0938   -0.4182    l024
   2996     3781   23.0978   -0.3182    l024
   2997     3776   23.1016   -0.0722    l024
   2998     3779   23.1095    0.1638    l024
   2999     3781   23.1138   -0.3102    l024
   3000        0   23.1175    0.1238    l024
   3001     3782   23.1259   -0.4502    l024
   3002        0   23.1355    0.0858    l024
   3003        0   23.1377   -0.2402    l024
   3004     3786   23.1378   -0.4242    l024
   3005        0   23.1395    0.1198    l024
   3006     3787   23.1419   -0.4742    l024
   3007        0   23.1535    0.0938    l024
   3008     3789   23.1538   -0.3542    l024
   3009     3790   23.1557   -0.2242    l024
   3010        0   23.1573    0.5158    l024
   3011     3791   23.1577   -0.1862    l024
   3012     3795   23.1716    0.0018    l024
   3013     3793   23.1837   -0.1942    l024
   3014        0   23.1875    0.2098    l024
   3015     3794   23.1918   -0.3562    l024
   3016     3795   23.2016   -0.0002    l024
   3017     3797   23.2057   -0.1762    l024
   3018     3798   23.2078   -0.3782    l024
   3019     3802   23.2216   -0.1162    l024
   3020     3797   23.2257   -0.1742    l024
   3021     3805   23.2416   -0.1161    l024
   3022     3806   23.2419   -0.4821    l024
   3023     3803   23.2436    0.0079    l024
   3024     3810   23.2536   -0.0621    l024
   3025     3811   23.2555    0.1019    l024
   3026     3815   23.2675    0.0779    l024
   3027     3817   23.2717   -0.2581    l024
   3028     3816   23.2718   -0.3581    l024
   3029     3818   23.2737   -0.2121    l024
   3030     3821   23.2816   -0.0701    l024
   3031     3819   23.2858   -0.3121    l024
   3032     3820   23.2894    0.2759    l024
   3033     3822   23.2995    0.0539    l024
   3034     3821   23.2996   -0.0741    l024
   3035     3823   23.2997   -0.2501    l024
   3036     3828   23.3196   -0.0641    l024
   3037     3830   23.3196   -0.1101    l024
   3038     3829   23.3216   -0.0781    l024
   3039     3831   23.3217   -0.2981    l024
   3040     3832   23.3275    0.1239    l024
   3041     3834   23.3297   -0.2341    l024
   3042     3833   23.3315    0.0519    l024
   3043     3835   23.3336   -0.0601    l024
   3044     3837   23.3355    0.0599    l024
   3045        0   23.3455    0.0559    l024
   3046     3838   23.3458   -0.3321    l024
   3047     3841   23.3538   -0.3381    l024
   3048     3847   23.3555    0.1899    l024
   3049     3842   23.3555    0.0779    l024
   3050     3843   23.3556   -0.1361    l024
   3051     3844   23.3617   -0.2661    l024
   3052     3845   23.3637   -0.2221    l024
   3053     3848   23.3677   -0.2901    l024
   3054     3849   23.3695    0.1039    l024
   3055     3850   23.3719   -0.5241    l024
   3056     3851   23.3776   -0.1281    l024
   3057     3853   23.3838   -0.3761    l024
   3058        0   23.3879   -0.5221    l024
   3059     3853   23.3898   -0.3841    l024
   3060     3856   23.3915    0.1839    l024
   3061     3859   23.3953    0.4539    l024
   3062     3860   23.3956   -0.1321    l024
   3063     3862   23.4079   -0.5121    l024
   3064     3865   23.4135    0.1560    l024
   3065     3864   23.4137   -0.2280    l024
   3066     3866   23.4178   -0.3920    l024
   3067        0   23.4198   -0.4380    l024
   3068     3869   23.4275    0.0680    l024
   3069     3871   23.4339   -0.5220    l024
   3070     3868   23.4356   -0.1000    l024
   3071     3873   23.4377   -0.1840    l024
   3072     3875   23.4397   -0.2060    l024
   3073     3877   23.4435    0.1300    l024
   3074     3877   23.4435    0.1220    l024
   3075     3876   23.4457   -0.2540    l024
   3076     3881   23.4516   -0.0220    l024
   3077     3883   23.4555    0.0640    l024
   3078     3882   23.4556   -0.0180    l024
   3079     3867   23.4557   -0.2320    l024
   3080     3885   23.4579   -0.5280    l024
   3081     3873   23.4617   -0.1560    l024
   3082     3888   23.4657   -0.1820    l024
   3083     3890   23.4738   -0.4500    l024
   3084     3892   23.4799   -0.5360    l024
   3085     3891   23.4818   -0.4920    l024
   3086     3895   23.4835    0.0960    l024
   3087        0   23.4837   -0.3360    l024
   3088     3897   23.4856   -0.1400    l024
   3089        0   23.4878   -0.3480    l024
   3090     3893   23.4918   -0.4320    l024
   3091     3899   23.4996   -0.0860    l024
   3092        0   23.4998   -0.4320    l024
   3093        0   23.5036   -0.1220    l024
   3094     3902   23.5074    0.3640    l024
   3095     3898   23.5078   -0.4200    l024
   3096     3903   23.5096    0.0080    l024
   3097     3904   23.5136   -0.0180    l024
   3098     3905   23.5154    0.2220    l024
   3099     3907   23.5194    0.2420    l024
   3100     3908   23.5196   -0.0480    l024
   3101        0   23.5197   -0.1620    l024
   3102        0   23.5256   -0.1340    l024
   3103     3906   23.5257   -0.1940    l024
   3104        0   23.5276   -0.1220    l024
   3105     3910   23.5336   -0.0600    l024
   3106        0   23.5435    0.1460    l024
   3107     3914   23.5495    0.2000    l024
   3108        0   23.5496   -0.1480    l024
   3109     3916   23.5514    0.2420    l024
   3110        0   23.5556   -0.1460    l024
   3111        0   23.5556   -0.1620    l024
   3112        0   23.5575    0.1240    l024
   3113     3918   23.5633    0.4860    l024
   3114     3919   23.5656   -0.0600    l024
   3115     3923   23.5675    0.1180    l024
   3116     3920   23.5716    0.0140    l024
   3117     3922   23.5735    0.1580    l024
   3118     3924   23.5756   -0.1660    l024
   3119     3923   23.5775    0.1160    l024
   3120     3923   23.5855    0.1140    l024
   3121        0   23.5915    0.0840    l024
   3122     3926   23.5955    0.1561    l024
   3123        0   23.6016   -0.1439    l024
   3124     3929   23.6035    0.1801    l024
   3125     3928   23.6036   -0.0139    l024
   3126     3930   23.6076   -0.1299    l024
   3127        0   23.6254    0.3901    l024
   3128     3929   23.6255    0.1621    l024
   3129        0   23.6274    0.3781    l024
   3130     3933   23.6296   -0.1059    l024
   3131     3932   23.6335    0.0381    l024
   3132     3934   23.6356   -0.0019    l024
   3133     3933   23.6356   -0.1119    l024
   3134        0   23.6394    0.3761    l024
   3135     3935   23.6397   -0.2639    l024
   3136     3934   23.6436    0.0041    l024
   3137        0   23.6494    0.2441    l024
   3138     3936   23.6495    0.1921    l024
   3139     3937   23.6556   -0.1359    l024
   3140     3935   23.6557   -0.2559    l024
   3141     3938   23.6576   -0.1419    l024
   3142        0   23.6634    0.3741    l024
   3143        0   23.6636   -0.0939    l024
   3144        0   23.6674    0.2861    l024
   3145        0   23.6716   -0.0899    l024
   3146     3940   23.6735    0.1161    l024
   3147     3943   23.6797   -0.2219    l024
   3148     3944   23.6894    0.2661    l024
   3149     3947   23.6897   -0.1919    l024
   3150     3946   23.6936   -0.1759    l024
   3151     3945   23.6954    0.3081    l024
   3152     3950   23.7074    0.2741    l024
   3153     3947   23.7077   -0.1979    l024
   3154     3955   23.7096   -0.0219    l024
   3155     3949   23.7115    0.1701    l024
   3156     3955   23.7156   -0.0219    l024
   3157     3950   23.7234    0.2681    l024
   3158     3949   23.7275    0.1861    l024
   3159     3952   23.7356   -0.1879    l024
   3160     3955   23.7436   -0.0119    l024
   3161     3954   23.7436   -0.1579    l024
   3162     3956   23.7475    0.1601    l024
   3163        0   23.7496   -0.0419    l024
   3164     3958   23.7533    0.4341    l024
   3165        0   23.7755    0.0381    l024
   3166     3961   23.7755    0.0181    l024
   3167        0   23.7837   -0.3299    l024
   3168     3963   23.7855    0.1621    l024
   3169     3967   23.7955    0.1882    l024
   3170     3966   23.7995   -0.0018    l024
   3171     3967   23.8114    0.2062    l024
   3172     3967   23.8134    0.2202    l024
   3173     3970   23.8194    0.3842    l024
   3174     3972   23.8215    0.1322    l024
   3175     3977   23.8273    0.5102    l024
   3176     3980   23.8435    0.1082    l024
   3177     3979   23.8436   -0.1278    l024
   3178        0   23.8473    0.5402    l024
   3179     3981   23.8517   -0.3038    l024
   3180     3982   23.8575    0.0722    l024
   3181     3984   23.8617   -0.2798    l024
   3182     3983   23.8634    0.2962    l024
   3183     3986   23.8696   -0.1238    l024
   3184        0   23.8753    0.5342    l024
   3185     3990   23.8777   -0.3578    l024
   3186     3992   23.8875    0.0602    l024
   3187        0   23.8893    0.5362    l024
   3188     3994   23.8954    0.4042    l024
   3189     3995   23.9015    0.0642    l024
   3190        0   23.9017   -0.2458    l024
   3191        0   23.9053    0.5222    l024
   3192     3998   23.9115    0.0422    l024
   3193     4001   23.9117   -0.2758    l024
   3194     4000   23.9153    0.5022    l024
   3195     4001   23.9277   -0.2818    l024
   3196     4004   23.9397   -0.2438    l024
   3197     4003   23.9397   -0.2658    l024
   3198     4005   23.9413    0.4102    l024
   3199     4006   23.9416   -0.1278    l024
   3200     4009   23.9555    0.1502    l024
   3201     4008   23.9573    0.4882    l024
   3202     4010   23.9676   -0.1098    l024
   3203        0   23.9697   -0.2958    l024
   3204     4011   23.9775    0.0162    l024
   3205     4014   23.9916   -0.0918    l024
   3206     4016   23.9933    0.4802    l024
   3207     4015   23.9955    0.1502    l024
   3208     4014   23.9956   -0.0998    l024
   3209     4024   24.0014    0.2503    l024
   3210     4016   24.0113    0.4883    l024
   3211     4026   24.0155    0.0943    l024
   3212     4018   24.0175    0.0483    l024
   3213     4024   24.0254    0.2403    l024
   3214     4023   24.0274    0.1983    l024
   3215     4025   24.0295    0.0043    l024
   3216     4026   24.0435    0.1043    l024
   3217     4027   24.0474    0.1983    l024
   3218     4031   24.0515   -0.0297    l024
   3219     4030   24.0535    0.0303    l024
   3220     4030   24.0535    0.0243    l024
   3221     4029   24.0536   -0.2157    l024
   3222     4032   24.0615    0.1803    l024
   3223     4033   24.0694    0.2343    l024
   3224     4036   24.0695   -0.0017    l024
   3225     4035   24.0776   -0.0857    l024
   3226     4042   24.0833    0.4583    l024
   3227     4036   24.0835   -0.0137    l024
   3228     4027   24.0855    0.1643    l024
   3229        0   24.0914    0.2743    l024
   3230     4037   24.0916   -0.1037    l024
   3231     4039   24.0916   -0.2237    l024
   3232     4040   24.0974    0.3463    l024
   3233     4041   24.0993    0.4363    l024
   3234     4039   24.0996   -0.2237    l024
   3235     4042   24.1013    0.4563    l024
   3236     4043   24.1035   -0.0037    l024
   3237     4044   24.1155    0.0183    l024
